roi,cell_id,leiden_cluster,umap_1,umap_2,n_genes,total_counts,cell_type
Sample_007_Region,133086-sample_1_lv_0046706_007,0,-4.0015254,8.127938,0,182,F2
Sample_007_Region,133087-sample_1_lv_0046706_007,10,13.538147,10.1782255,0,370,Undifferentiated_KC
Sample_007_Region,133088-sample_1_lv_0046706_007,3,9.527908,5.9590406,0,284,F2
Sample_007_Region,133089-sample_1_lv_0046706_007,8,14.055868,-0.60723674,0,238,F2
Sample_007_Region,133090-sample_1_lv_0046706_007,0,-5.341347,6.0141454,0,10,VE2
Sample_007_Region,133091-sample_1_lv_0046706_007,0,-4.9340324,9.437437,0,5,VE2
Sample_007_Region,133092-sample_1_lv_0046706_007,0,-4.453163,5.1893525,0,143,Mono_mac
Sample_007_Region,133093-sample_1_lv_0046706_007,7,14.797492,12.298902,0,611,F2
Sample_007_Region,133094-sample_1_lv_0046706_007,0,-4.44534,6.974156,0,484,F1
Sample_007_Region,133095-sample_1_lv_0046706_007,28,8.915215,-7.2213874,0,46,F1
Sample_007_Region,133096-sample_1_lv_0046706_007,0,-4.239874,4.988943,0,41,Mono_mac
Sample_007_Region,133097-sample_1_lv_0046706_007,0,-5.8275986,5.5165973,0,328,F1
Sample_007_Region,133098-sample_1_lv_0046706_007,28,12.493565,-6.326383,0,162,F1
Sample_007_Region,133099-sample_1_lv_0046706_007,9,9.08125,14.856873,0,172,F2
Sample_007_Region,133100-sample_1_lv_0046706_007,0,-6.2020993,6.2709975,0,66,Th
Sample_007_Region,133101-sample_1_lv_0046706_007,0,-4.234216,4.9239964,0,42,F1
Sample_007_Region,133102-sample_1_lv_0046706_007,24,12.469211,-3.6420498,0,91,Mono_mac
Sample_007_Region,133103-sample_1_lv_0046706_007,20,17.155602,14.7211485,0,1188,F1
Sample_007_Region,133104-sample_1_lv_0046706_007,0,-5.1976314,7.829824,0,159,Undifferentiated_KC
Sample_007_Region,133105-sample_1_lv_0046706_007,0,-2.7722971,6.72376,0,4,Macro_1
Sample_007_Region,133106-sample_1_lv_0046706_007,24,13.673839,-4.1443467,0,39,F1
Sample_007_Region,133107-sample_1_lv_0046706_007,0,-4.3374114,5.97875,0,18,F1
Sample_007_Region,133108-sample_1_lv_0046706_007,0,-5.4064293,5.637419,0,12,F1
Sample_007_Region,133109-sample_1_lv_0046706_007,14,11.260029,3.5179393,0,96,F1
Sample_007_Region,133110-sample_1_lv_0046706_007,7,14.234656,13.014643,0,94,F1
Sample_007_Region,133111-sample_1_lv_0046706_007,0,-3.6259058,9.329914,0,242,F1
Sample_007_Region,133112-sample_1_lv_0046706_007,0,-2.6966622,7.9754853,0,20,F2
Sample_007_Region,133113-sample_1_lv_0046706_007,0,-5.135559,5.0287013,0,334,F2
Sample_007_Region,133114-sample_1_lv_0046706_007,13,8.7157955,12.425593,0,302,Th
Sample_007_Region,133115-sample_1_lv_0046706_007,0,-2.9362152,8.270013,0,86,F1
Sample_007_Region,133185-sample_1_lv_0046706_007,28,8.200068,-7.8201723,0,16,F1
Sample_007_Region,133186-sample_1_lv_0046706_007,27,0.6916608,2.2575366,0,18,Macro_1
Sample_007_Region,133187-sample_1_lv_0046706_007,0,-2.652164,5.8593388,0,6,F1
Sample_007_Region,133188-sample_1_lv_0046706_007,2,11.602948,6.6172533,0,163,Mono_mac
Sample_007_Region,133189-sample_1_lv_0046706_007,10,14.072612,9.961428,0,136,F3
Sample_007_Region,133190-sample_1_lv_0046706_007,2,10.705696,8.352798,0,230,Macro_1
Sample_007_Region,133191-sample_1_lv_0046706_007,11,12.84606,8.820431,0,744,F2
Sample_007_Region,133192-sample_1_lv_0046706_007,10,13.816582,9.858543,0,364,Mono_mac
Sample_007_Region,133193-sample_1_lv_0046706_007,0,-5.1112366,8.219663,0,529,Mono_mac
Sample_007_Region,133194-sample_1_lv_0046706_007,1,12.387011,10.490855,0,708,Th
Sample_007_Region,133195-sample_1_lv_0046706_007,11,11.241214,10.081102,0,153,F1
Sample_007_Region,133196-sample_1_lv_0046706_007,24,11.773541,-2.7670572,0,132,F3
Sample_007_Region,133197-sample_1_lv_0046706_007,20,17.119349,14.323644,0,437,F1
Sample_007_Region,133198-sample_1_lv_0046706_007,13,10.565274,11.536672,0,189,F2
Sample_007_Region,133199-sample_1_lv_0046706_007,1,12.184317,10.209918,0,458,F1
Sample_007_Region,133200-sample_1_lv_0046706_007,2,11.868018,7.0249767,0,111,Mono_mac
Sample_007_Region,133201-sample_1_lv_0046706_007,8,11.859559,0.5588056,0,353,F2
Sample_007_Region,133202-sample_1_lv_0046706_007,12,13.605466,7.466253,0,51,Macro_1
Sample_007_Region,133203-sample_1_lv_0046706_007,15,8.00827,0.33615544,0,145,F3
Sample_007_Region,133204-sample_1_lv_0046706_007,2,11.460377,7.50521,0,45,Tc
Sample_007_Region,133205-sample_1_lv_0046706_007,8,11.852012,0.58309627,0,365,F3
Sample_007_Region,133206-sample_1_lv_0046706_007,20,16.272118,14.600457,0,37,F1
Sample_007_Region,133207-sample_1_lv_0046706_007,0,-4.875885,6.5474577,0,18,Mono_mac
Sample_007_Region,133208-sample_1_lv_0046706_007,7,14.161104,13.020515,0,12,Undifferentiated_KC
Sample_007_Region,133209-sample_1_lv_0046706_007,0,-6.2994823,6.3865795,0,8,F1
Sample_007_Region,133210-sample_1_lv_0046706_007,0,-2.2892258,7.560172,0,77,F1
Sample_007_Region,133211-sample_1_lv_0046706_007,0,-3.4173343,9.138973,0,42,F1
Sample_007_Region,133212-sample_1_lv_0046706_007,26,8.5291815,-4.365767,0,62,Th
Sample_007_Region,133213-sample_1_lv_0046706_007,12,13.580866,6.252261,0,22,F1
Sample_007_Region,133214-sample_1_lv_0046706_007,0,-6.261846,6.2166543,0,73,F1
Sample_007_Region,133215-sample_1_lv_0046706_007,24,11.764364,-2.5831773,0,199,Th
Sample_007_Region,133216-sample_1_lv_0046706_007,0,-6.462686,8.478756,0,97,Mono_mac
Sample_007_Region,133217-sample_1_lv_0046706_007,25,9.3725,22.037401,0,221,F2
Sample_007_Region,133218-sample_1_lv_0046706_007,0,-5.8345304,7.4996643,0,18,Th
Sample_007_Region,133219-sample_1_lv_0046706_007,0,-4.075863,5.176857,0,42,Mono_mac
Sample_007_Region,133220-sample_1_lv_0046706_007,0,-2.8869176,8.759748,0,217,Pericyte_1
Sample_007_Region,133221-sample_1_lv_0046706_007,0,-3.4959097,9.152788,0,141,F1
Sample_007_Region,133222-sample_1_lv_0046706_007,0,-3.634769,6.7021875,0,116,Mono_mac
Sample_007_Region,133223-sample_1_lv_0046706_007,0,-3.791792,9.5395355,0,319,F3
Sample_007_Region,133224-sample_1_lv_0046706_007,0,-3.8655813,6.7155547,0,68,F1
Sample_007_Region,133225-sample_1_lv_0046706_007,0,-3.4285076,6.777309,0,69,Mono_mac
Sample_007_Region,133226-sample_1_lv_0046706_007,7,5.6519356,8.590476,0,78,F2
Sample_007_Region,133227-sample_1_lv_0046706_007,0,-4.8707433,7.2655644,0,101,Pericyte_1
Sample_007_Region,133228-sample_1_lv_0046706_007,26,9.015195,-5.3113055,0,48,F3
Sample_007_Region,133229-sample_1_lv_0046706_007,16,5.2777314,7.4046364,0,200,F3
Sample_007_Region,133230-sample_1_lv_0046706_007,0,-4.2432313,6.675077,0,210,Pericyte_1
Sample_007_Region,133231-sample_1_lv_0046706_007,0,-3.2483885,5.679343,0,224,Pericyte_1
Sample_007_Region,133232-sample_1_lv_0046706_007,0,-4.146792,7.84427,0,43,Pericyte_1
Sample_007_Region,133233-sample_1_lv_0046706_007,20,16.966526,14.278223,0,212,F3
Sample_007_Region,133234-sample_1_lv_0046706_007,0,-4.7366548,7.3999543,0,15,Th
Sample_007_Region,133235-sample_1_lv_0046706_007,0,-4.4282947,4.997665,0,49,MigDC
Sample_007_Region,133236-sample_1_lv_0046706_007,17,3.7912085,13.770896,0,73,F3
Sample_007_Region,133237-sample_1_lv_0046706_007,0,-5.1278787,6.1451087,0,69,Pericyte_1
Sample_007_Region,133238-sample_1_lv_0046706_007,0,-3.2222657,7.8106465,0,85,F1
Sample_007_Region,133239-sample_1_lv_0046706_007,0,-5.58944,8.861904,0,225,Mono_mac
Sample_007_Region,133240-sample_1_lv_0046706_007,0,-6.0422716,8.556291,0,97,Pericyte_1
Sample_007_Region,133241-sample_1_lv_0046706_007,17,3.4692843,14.124917,0,53,Mono_mac
Sample_007_Region,133242-sample_1_lv_0046706_007,4,16.180664,9.531778,0,82,F1
Sample_007_Region,133243-sample_1_lv_0046706_007,0,-4.9133806,7.521293,0,0,Differentiated_KC
Sample_007_Region,133248-sample_1_lv_0046706_007,0,-5.2132416,5.3575754,0,62,Pericyte_1
Sample_007_Region,133249-sample_1_lv_0046706_007,0,-4.273924,7.7394214,0,5,Tc
Sample_007_Region,133250-sample_1_lv_0046706_007,0,-5.401825,6.9563274,0,62,VE3
Sample_007_Region,133251-sample_1_lv_0046706_007,0,-6.0242896,8.292398,0,27,F1
Sample_007_Region,133252-sample_1_lv_0046706_007,0,-3.28223,6.16304,0,47,F1
Sample_007_Region,133253-sample_1_lv_0046706_007,4,15.420223,8.500271,0,29,F1
Sample_007_Region,133255-sample_1_lv_0046706_007,13,7.636923,12.086669,0,68,F3
Sample_007_Region,133256-sample_1_lv_0046706_007,0,-4.0050597,7.380166,0,68,F3
Sample_007_Region,133259-sample_1_lv_0046706_007,0,-3.790335,6.276954,0,72,Th
Sample_007_Region,133260-sample_1_lv_0046706_007,0,-5.230174,6.783468,0,76,F1
Sample_007_Region,133273-sample_1_lv_0046706_007,0,-3.9006057,8.7151575,0,60,LE1
Sample_007_Region,133274-sample_1_lv_0046706_007,0,-3.6801994,5.1192317,0,3,Macro_1
Sample_007_Region,133275-sample_1_lv_0046706_007,18,18.387081,2.5875733,0,21,F1
Sample_007_Region,133276-sample_1_lv_0046706_007,17,2.127711,8.9090185,0,27,F1
Sample_007_Region,133277-sample_1_lv_0046706_007,0,-2.8624902,8.078444,0,12,F2
Sample_007_Region,133278-sample_1_lv_0046706_007,0,-6.208698,9.0896,0,0,Differentiated_KC
Sample_007_Region,133279-sample_1_lv_0046706_007,16,5.505986,7.9483743,0,44,F1
Sample_007_Region,133280-sample_1_lv_0046706_007,0,-3.8487432,7.06041,0,15,Macro_1
Sample_007_Region,133281-sample_1_lv_0046706_007,10,13.611753,11.497501,0,23,F1
Sample_007_Region,133282-sample_1_lv_0046706_007,0,-6.1248255,7.210466,0,8,Differentiated_KC
Sample_007_Region,133283-sample_1_lv_0046706_007,0,-4.6717534,6.345759,0,46,F1
Sample_007_Region,133285-sample_1_lv_0046706_007,0,-3.857582,6.807464,0,0,Differentiated_KC
Sample_007_Region,133286-sample_1_lv_0046706_007,0,-2.5911033,8.059967,0,3,F1
Sample_007_Region,133287-sample_1_lv_0046706_007,0,-4.5165687,8.281312,0,1,Treg
Sample_007_Region,133288-sample_1_lv_0046706_007,17,3.9851346,11.948768,0,39,F1
Sample_007_Region,133289-sample_1_lv_0046706_007,7,14.5853815,12.745671,0,50,Macro_1
Sample_007_Region,133290-sample_1_lv_0046706_007,17,1.7012331,13.840007,0,248,F3
Sample_007_Region,133291-sample_1_lv_0046706_007,0,-6.5838413,7.3514,0,51,F1
Sample_007_Region,133292-sample_1_lv_0046706_007,0,-5.2396016,6.251627,0,0,Differentiated_KC
Sample_007_Region,133293-sample_1_lv_0046706_007,0,-4.664331,8.07868,0,6,Undifferentiated_KC
Sample_007_Region,133294-sample_1_lv_0046706_007,0,-4.3904014,9.019712,0,5,Undifferentiated_KC
Sample_007_Region,133295-sample_1_lv_0046706_007,0,-4.1045246,6.6799755,0,0,Differentiated_KC
Sample_007_Region,133296-sample_1_lv_0046706_007,0,-5.260783,7.665086,0,1,F1
Sample_007_Region,133297-sample_1_lv_0046706_007,0,-3.1684127,6.498069,0,2,Undifferentiated_KC
Sample_007_Region,133298-sample_1_lv_0046706_007,0,-4.237896,5.060693,0,9,F1
Sample_007_Region,133299-sample_1_lv_0046706_007,34,1.9915476,15.90289,0,118,Th
Sample_007_Region,133300-sample_1_lv_0046706_007,0,-6.406698,5.4506025,0,2,Undifferentiated_KC
Sample_007_Region,133301-sample_1_lv_0046706_007,17,3.9712245,12.12902,0,117,F1
Sample_007_Region,133302-sample_1_lv_0046706_007,0,-5.304972,6.320106,0,11,F1
Sample_007_Region,133303-sample_1_lv_0046706_007,0,-2.6200922,8.021661,0,208,F1
Sample_007_Region,133304-sample_1_lv_0046706_007,10,14.101586,11.076795,0,174,F1
Sample_007_Region,133305-sample_1_lv_0046706_007,0,-5.05627,8.848043,0,43,F1
Sample_007_Region,133306-sample_1_lv_0046706_007,24,13.490751,-4.1056867,0,21,F1
Sample_007_Region,133307-sample_1_lv_0046706_007,0,-5.2306767,8.875122,0,1,F2
Sample_007_Region,133308-sample_1_lv_0046706_007,37,-2.5225976,8.914133,0,0,Differentiated_KC
Sample_007_Region,133309-sample_1_lv_0046706_007,0,-6.8961754,7.128863,0,20,F2
Sample_007_Region,133310-sample_1_lv_0046706_007,24,13.347168,-3.9706075,0,25,F1
Sample_007_Region,133311-sample_1_lv_0046706_007,23,6.5413766,18.399776,0,81,LE2
Sample_007_Region,133312-sample_1_lv_0046706_007,0,-6.0814157,7.443887,0,23,F1
Sample_007_Region,133313-sample_1_lv_0046706_007,0,-5.903021,7.193067,0,14,VE2
Sample_007_Region,133314-sample_1_lv_0046706_007,0,-6.858687,6.223384,0,21,F1
Sample_007_Region,133315-sample_1_lv_0046706_007,0,-3.7334569,8.804002,0,315,F2
Sample_007_Region,133316-sample_1_lv_0046706_007,0,-4.130827,8.999144,0,16,F1
Sample_007_Region,133317-sample_1_lv_0046706_007,0,-3.3330777,5.214269,0,99,F1
Sample_007_Region,133318-sample_1_lv_0046706_007,0,-2.6270206,8.540722,0,49,Th
Sample_007_Region,133319-sample_1_lv_0046706_007,0,-4.739543,6.8390455,0,6,F1
Sample_007_Region,133320-sample_1_lv_0046706_007,0,-3.3324065,6.337762,0,16,F1
Sample_007_Region,133321-sample_1_lv_0046706_007,20,16.067463,14.429305,0,61,F1
Sample_007_Region,133322-sample_1_lv_0046706_007,0,-6.130778,5.5925164,0,42,F1
Sample_007_Region,133323-sample_1_lv_0046706_007,0,-5.3761554,9.172854,0,72,Undifferentiated_KC
Sample_007_Region,133324-sample_1_lv_0046706_007,0,-5.2095222,5.931485,0,78,Th
Sample_007_Region,133325-sample_1_lv_0046706_007,4,15.036506,8.196569,0,81,LE2
Sample_007_Region,133326-sample_1_lv_0046706_007,4,15.929931,10.068417,0,75,LE2
Sample_007_Region,133327-sample_1_lv_0046706_007,25,9.20695,21.853212,0,51,F1
Sample_007_Region,133328-sample_1_lv_0046706_007,5,8.929148,1.9524646,0,38,LE2
Sample_007_Region,133329-sample_1_lv_0046706_007,0,-5.1554017,8.805644,0,13,F1
Sample_007_Region,133330-sample_1_lv_0046706_007,0,-4.5888443,6.1009574,0,17,F1
Sample_007_Region,133331-sample_1_lv_0046706_007,9,10.031992,13.607288,0,167,LE1
Sample_007_Region,133332-sample_1_lv_0046706_007,18,16.042913,3.6962178,0,120,F3
Sample_007_Region,133333-sample_1_lv_0046706_007,19,20.053692,11.220973,0,224,LE1
Sample_007_Region,133334-sample_1_lv_0046706_007,0,-4.85711,5.9095445,0,230,F2
Sample_007_Region,133335-sample_1_lv_0046706_007,4,16.228907,9.570823,0,81,F3
Sample_007_Region,133336-sample_1_lv_0046706_007,0,-3.0160532,7.4646764,0,30,F2
Sample_007_Region,133337-sample_1_lv_0046706_007,1,12.407463,10.250361,0,85,F3
Sample_007_Region,133338-sample_1_lv_0046706_007,0,-2.780878,8.575326,0,60,F1
Sample_007_Region,133339-sample_1_lv_0046706_007,1,12.351735,10.677616,0,138,Mono_mac
Sample_007_Region,133340-sample_1_lv_0046706_007,19,19.974983,11.277536,0,242,F3
Sample_007_Region,133341-sample_1_lv_0046706_007,19,19.99339,11.167752,0,301,F3
Sample_007_Region,133342-sample_1_lv_0046706_007,11,12.281784,8.81315,0,270,F3
Sample_007_Region,133343-sample_1_lv_0046706_007,3,10.787561,5.3130927,0,81,F3
Sample_007_Region,133344-sample_1_lv_0046706_007,3,11.618802,5.2151327,0,208,F3
Sample_007_Region,133345-sample_1_lv_0046706_007,0,-5.1247926,9.794833,0,18,F3
Sample_007_Region,133346-sample_1_lv_0046706_007,4,9.498489,7.030063,0,110,F3
Sample_007_Region,133347-sample_1_lv_0046706_007,26,8.644531,-4.662545,0,37,moDC
Sample_007_Region,133348-sample_1_lv_0046706_007,4,16.57337,6.8063927,0,20,F3
Sample_007_Region,133349-sample_1_lv_0046706_007,5,8.019934,2.359886,0,168,LE2
Sample_007_Region,133350-sample_1_lv_0046706_007,31,9.724316,-2.650533,0,110,F1
Sample_007_Region,133351-sample_1_lv_0046706_007,0,-5.3854146,5.535721,0,18,F3
Sample_007_Region,133352-sample_1_lv_0046706_007,10,13.619038,11.619123,0,10,Differentiated_KC
Sample_007_Region,133353-sample_1_lv_0046706_007,0,-6.0930357,8.036487,0,6,Th
Sample_007_Region,133354-sample_1_lv_0046706_007,0,-6.4677935,7.917214,0,45,F1
Sample_007_Region,133355-sample_1_lv_0046706_007,24,13.6543255,-4.170692,0,19,F3
Sample_007_Region,133356-sample_1_lv_0046706_007,23,6.3131886,18.460974,0,97,LE2
Sample_007_Region,133357-sample_1_lv_0046706_007,37,-2.2952948,8.874266,0,113,F1
Sample_007_Region,133358-sample_1_lv_0046706_007,19,19.926891,11.453363,0,46,F3
Sample_007_Region,133359-sample_1_lv_0046706_007,1,7.2464447,7.703911,0,56,F3
Sample_007_Region,133360-sample_1_lv_0046706_007,19,19.79699,11.356104,0,156,F3
Sample_007_Region,133361-sample_1_lv_0046706_007,0,-3.999073,9.7607565,0,7,F1
Sample_007_Region,133362-sample_1_lv_0046706_007,0,-5.15702,9.334704,0,29,F1
Sample_007_Region,133363-sample_1_lv_0046706_007,0,-6.0113482,7.994176,0,8,F1
Sample_007_Region,133364-sample_1_lv_0046706_007,0,-4.734865,8.444687,0,10,F1
Sample_007_Region,133365-sample_1_lv_0046706_007,0,-4.076805,5.7531204,0,35,F3
Sample_007_Region,133366-sample_1_lv_0046706_007,15,6.1628494,0.81880915,0,33,Th
Sample_007_Region,133367-sample_1_lv_0046706_007,0,-4.873789,10.147725,0,42,F1
Sample_007_Region,133368-sample_1_lv_0046706_007,10,14.742989,10.73946,0,222,Undifferentiated_KC
Sample_007_Region,133369-sample_1_lv_0046706_007,2,11.491606,6.1349664,0,65,F1
Sample_007_Region,133370-sample_1_lv_0046706_007,0,-5.5330224,7.9931464,0,134,F1
Sample_007_Region,133371-sample_1_lv_0046706_007,13,8.909192,11.814088,0,316,Mono_mac
Sample_007_Region,133372-sample_1_lv_0046706_007,0,-3.370004,7.6037073,0,25,F2
Sample_007_Region,133373-sample_1_lv_0046706_007,11,11.086092,9.17247,0,176,Mono_mac
Sample_007_Region,133374-sample_1_lv_0046706_007,30,16.500874,0.23264977,0,261,Pericyte_1
Sample_007_Region,133375-sample_1_lv_0046706_007,0,-5.6658974,8.152915,0,205,F3
Sample_007_Region,133376-sample_1_lv_0046706_007,0,-4.612162,6.043985,0,15,F1
Sample_007_Region,133377-sample_1_lv_0046706_007,8,12.693367,0.71264476,0,160,Mono_mac
Sample_007_Region,133378-sample_1_lv_0046706_007,0,-2.6369536,7.059148,0,92,F1
Sample_007_Region,133379-sample_1_lv_0046706_007,0,-4.6108613,7.8601093,0,276,F1
Sample_007_Region,133380-sample_1_lv_0046706_007,8,13.685334,0.41082782,0,144,Macro_1
Sample_007_Region,133381-sample_1_lv_0046706_007,3,5.1923823,4.7863774,0,257,Mono_mac
Sample_007_Region,133382-sample_1_lv_0046706_007,10,14.259216,9.742365,0,536,F3
Sample_007_Region,133383-sample_1_lv_0046706_007,24,12.456276,-3.6083076,0,71,F1
Sample_007_Region,133384-sample_1_lv_0046706_007,0,-5.9399033,6.6918917,0,267,F1
Sample_007_Region,133385-sample_1_lv_0046706_007,15,5.929532,3.0668166,0,91,VE2
Sample_007_Region,133386-sample_1_lv_0046706_007,19,20.014511,11.647411,0,185,LE1
Sample_007_Region,133387-sample_1_lv_0046706_007,4,14.537132,8.359817,0,126,F3
Sample_007_Region,133388-sample_1_lv_0046706_007,32,1.4150555,10.226488,0,601,Undifferentiated_KC
Sample_007_Region,133389-sample_1_lv_0046706_007,0,-3.8305364,8.553172,0,8,F1
Sample_007_Region,133390-sample_1_lv_0046706_007,0,-6.6424828,7.8591156,0,5,VE2
Sample_007_Region,133391-sample_1_lv_0046706_007,24,5.9065323,-2.433572,0,343,Th
Sample_007_Region,133392-sample_1_lv_0046706_007,2,12.188868,8.708892,0,203,Tc
Sample_007_Region,133393-sample_1_lv_0046706_007,23,6.9066443,18.581148,0,230,F1
Sample_007_Region,133394-sample_1_lv_0046706_007,19,20.094334,11.624016,0,215,F3
Sample_007_Region,133395-sample_1_lv_0046706_007,2,12.283852,7.0702863,0,23,Tc
Sample_007_Region,133396-sample_1_lv_0046706_007,15,3.4748037,7.092714,0,67,F3
Sample_007_Region,133397-sample_1_lv_0046706_007,2,12.004866,8.281801,0,143,Macro_1
Sample_007_Region,133398-sample_1_lv_0046706_007,4,14.397035,6.6225004,0,362,LE2
Sample_007_Region,133399-sample_1_lv_0046706_007,19,19.915281,11.562677,0,146,F3
Sample_007_Region,133400-sample_1_lv_0046706_007,19,20.046036,11.6522455,0,249,F3
Sample_007_Region,133401-sample_1_lv_0046706_007,19,19.969898,11.72243,0,479,F3
Sample_007_Region,133402-sample_1_lv_0046706_007,19,20.025963,11.931004,0,363,F3
Sample_007_Region,133403-sample_1_lv_0046706_007,13,8.799589,11.179413,0,177,Mono_mac
Sample_007_Region,133404-sample_1_lv_0046706_007,0,-5.2653613,7.484351,0,54,Macro_1
Sample_007_Region,133405-sample_1_lv_0046706_007,0,-6.788157,7.864169,0,5,VE2
Sample_007_Region,133406-sample_1_lv_0046706_007,0,-5.6010613,6.915339,0,4,Th
Sample_007_Region,133407-sample_1_lv_0046706_007,0,-3.9729612,7.1135235,0,6,VE2
Sample_007_Region,133408-sample_1_lv_0046706_007,0,-5.8569074,8.253643,0,581,Mono_mac
Sample_007_Region,133409-sample_1_lv_0046706_007,8,13.152894,1.0950638,0,324,LE2
Sample_007_Region,133410-sample_1_lv_0046706_007,30,7.1812563,-1.8389655,0,216,Macro_1
Sample_007_Region,133411-sample_1_lv_0046706_007,10,14.030553,10.051394,0,380,Undifferentiated_KC
Sample_007_Region,133412-sample_1_lv_0046706_007,24,8.904949,-0.5374888,0,85,Mono_mac
Sample_007_Region,133413-sample_1_lv_0046706_007,2,11.363028,6.480361,0,56,F3
Sample_007_Region,133414-sample_1_lv_0046706_007,0,-3.0434127,7.518573,0,205,F3
Sample_007_Region,133415-sample_1_lv_0046706_007,6,12.288529,13.039998,0,513,F1
Sample_007_Region,133416-sample_1_lv_0046706_007,3,7.6469693,4.8309,0,154,F3
Sample_007_Region,133417-sample_1_lv_0046706_007,10,13.989586,9.861964,0,304,Macro_1
Sample_007_Region,133418-sample_1_lv_0046706_007,0,-4.2833138,8.033415,0,6,Macro_1
Sample_007_Region,133419-sample_1_lv_0046706_007,31,11.143083,-2.2767642,0,195,F3
Sample_007_Region,133420-sample_1_lv_0046706_007,11,10.981603,9.941393,0,593,Mono_mac
Sample_007_Region,133421-sample_1_lv_0046706_007,0,-4.9602933,7.4683256,0,25,F1
Sample_007_Region,133422-sample_1_lv_0046706_007,0,-6.112265,6.3285275,0,9,F1
